,MouseID,BRAF_N,pERK_N,S6_N,pGSK3B_N,CaNA_N,CDK5_N,pNUMB_N,DYRK1A_N,ITSN1_N,SOD1_N,GFAP_N,Genotype,Treatment,Behavior,Class
1041,3525_7,0.345997065,0.426707973,0.413332129,0.163580526,1.175503568,0.300605185,0.425403555,0.382194684,0.60345671,0.548018914,0.113720531,0,1,0,1
1042,3525_8,0.365241005,0.456720978,0.424089533,0.17457114,1.196037061,0.309788093,0.454005431,0.399864223,0.637813985,0.548540394,0.130721952,0,1,0,1
1043,3525_9,0.349172884,0.447778138,0.40610687,0.185810507,1.155904805,0.32052088,0.467564061,0.391501784,0.624391826,0.54265326,0.132555007,0,1,0,1
1044,3525_10,0.369900083,0.439841799,0.396212403,0.173164996,1.162520114,0.296942691,0.425270608,0.364487927,0.587427144,0.522897585,0.127738582,0,1,0,1
1045,3525_11,0.369281046,0.436070261,0.380837164,0.173360755,1.141422695,0.296031938,0.450571895,0.382148693,0.595792484,0.52124183,0.131018631,0,1,0,1
1046,3525_12,0.364398324,0.445819198,0.375300336,0.181523306,1.104757328,0.304420951,0.469966075,0.387946518,0.586509679,0.533825584,0.125420471,0,1,0,1
1047,3525_13,0.384306844,0.462772625,0.3654934,0.164676304,1.104494029,0.286769327,0.419654049,0.343695162,0.562547004,0.527701178,0.108108108,0,1,0,1
1048,3525_14,0.430631527,0.419691696,0.382218725,0.168056648,1.136585366,0.283870968,0.434112382,0.346593734,0.551466932,0.539035306,0.117859953,0,1,0,1
1049,3525_15,0.382638215,0.443986421,0.350436681,0.17139738,1.085620711,0.281191516,0.472841901,0.365906887,0.5528613,0.53685742,0.123206488,0,1,0,1
1050,J1291_1,0.239449422,0.258018439,0.631437885,0.154943861,1.344585295,0.303947845,0.303596935,0.277106869,0.514868199,0.938189845,0.108221659,0,1,0,1
1051,J1291_2,0.249470619,0.286394918,0.63629806,0.143475438,1.372285941,0.298564524,0.326098465,0.287188989,0.523557438,0.947326628,0.107336074,0,1,0,1
1052,J1291_3,0.245185967,0.261936165,0.626821312,0.146647336,1.314824212,0.307212758,0.312978106,0.289369559,0.526378264,0.941308362,0.103370787,0,1,0,1
1053,J1291_4,0.244045778,0.239096814,0.602036895,0.159877018,1.429285165,0.302843966,0.311011444,0.256108877,0.455459326,0.873956078,0.120292083,0,1,0,1
1054,J1291_5,0.239212718,0.247236942,0.592981118,0.150677093,1.415601755,0.293820332,0.290840273,0.268433005,0.447236942,0.826495079,0.10719054,0,1,0,1
1055,J1291_6,0.247661329,0.249088315,0.579313587,0.150540668,1.332487071,0.288293371,0.305850642,0.273664183,0.476930395,0.881243063,0.115843912,0,1,0,1
1056,J1291_7,0.254507497,0.220345417,0.566724223,0.16452886,1.383078441,0.298717316,0.291895995,0.237046878,0.413550958,0.789523629,0.124198323,0,1,0,1
1057,J1291_8,0.239961759,0.23250478,0.568162048,0.162047968,1.3622468,0.294271157,0.287571702,0.293881453,0.400956023,0.807839388,0.122033056,0,1,0,1
1058,J1291_9,0.262632085,0.228434198,0.560686654,0.156673114,1.336073501,0.276474855,0.288376561,0.237271854,0.408069164,0.803842459,0.114966151,0,1,0,1
1059,J1291_10,0.271904762,0.189761905,0.513780804,0.165531777,1.375972763,0.271076524,0.291190476,0.207142857,0.373809524,0.738095238,0.122405966,0,1,0,1
1060,J1291_11,0.318214201,0.179529803,0.544182985,0.164719434,1.398058252,0.270034557,0.316314415,0.249584422,0.377582522,0.715032059,0.129340135,0,1,0,1
1061,J1291_12,0.289011782,0.220245251,0.531986532,0.163860831,1.304633638,0.256052589,0.317864871,0.20413561,0.401779274,0.742967059,0.122013789,0,1,0,1
1062,J1291_13,0.290654699,0.149155227,0.485547973,0.164391811,1.308912084,0.269971899,0.28405491,0.20406547,0.328405491,0.689545935,0.125853071,0,1,0,1
1063,J1291_14,0.257519789,0.160949868,0.511147474,0.170177951,1.362446308,0.268562078,0.267282322,0.163324538,0.332453826,0.707915567,0.119656371,0,1,0,1
1064,J1291_15,0.283676269,0.19122085,0.504803843,0.168334668,1.29703763,0.28182546,0.300960219,0.175857339,0.3478738,0.743209877,0.119895917,0,1,0,1
1065,J3295_1,0.262322015,0.347864184,0.755785775,0.159093663,1.360293227,0.330001212,0.338773275,0.359145674,0.634173056,1.28871851,0.116987762,0,1,0,1
1066,J3295_2,0.271178991,0.35457642,0.743256262,0.155828516,1.375361272,0.324903661,0.333699593,0.357103615,0.63256785,1.293264476,0.114282274,0,1,0,1
1067,J3295_3,0.270455055,0.348240305,0.73545574,0.159837534,1.257854498,0.32397563,0.349585295,0.374019278,0.661735037,1.31427931,0.11754868,0,1,0,1
1068,J3295_4,0.258013869,0.334292817,0.678846747,0.162580944,1.379201357,0.311362936,0.311003533,0.356012037,0.585110559,1.144184221,0.121261178,0,1,0,1
1069,J3295_5,0.258869908,0.329434954,0.692113902,0.152301702,1.390945874,0.30887854,0.313797635,0.329829172,0.573061761,1.107490145,0.122375754,0,1,0,1
1070,J3295_6,0.262297244,0.333245417,0.648867434,0.156925362,1.335982176,0.302116599,0.331531056,0.35513649,0.588025847,1.138072003,0.125213517,0,1,0,1
1071,J3295_7,0.259778257,0.305820758,0.66286172,0.163913087,1.340742966,0.322118754,0.285802279,0.318447798,0.509701263,0.967508469,0.127365575,0,1,0,1
1072,J3295_8,0.278233438,0.311671924,0.61894145,0.152772392,1.29691741,0.314366033,0.310410095,0.333438486,0.514353312,0.993217666,0.124563784,0,1,0,1
1073,J3295_9,0.271055478,0.299490032,0.603068073,0.154362416,1.297315436,0.293863854,0.289908824,0.280945758,0.528820893,0.969247412,0.129530201,0,1,0,1
1074,J3295_10,0.230500951,0.238585923,0.689590811,0.174443647,1.420244078,0.313280689,0.249207356,0.230976538,0.423589093,0.721306278,0.133811917,0,1,0,1
1075,J3295_11,0.255744079,0.265641569,0.654548007,0.178130264,1.364823133,0.319062325,0.260516083,0.254860375,0.463591375,0.820077766,0.134896126,0,1,0,1
1076,J3295_12,0.252001456,0.270378457,0.632066344,0.170421562,1.364478231,0.318866621,0.275836972,0.272197962,0.474163028,0.854257642,0.130615066,0,1,0,1
1077,J3295_13,0.238041854,0.255044843,0.66980961,0.17080689,1.430825023,0.313327289,0.235239163,0.228699552,0.395179372,0.66180867,0.137080689,0,1,0,1
1078,J3295_14,0.256711738,0.230648638,0.642636644,0.175413111,1.404031233,0.341020519,0.258475407,0.221242406,0.412894376,0.698412698,0.149264572,0,1,0,1
1079,J3295_15,0.311971518,0.276145972,0.63168246,0.172715895,1.370999464,0.317003397,0.281486426,0.302625723,0.46105919,0.78682688,0.140532809,0,1,0,1
